id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
2922,3241,2015-12-30T20:04:55.000Z,113.0,8.0,NULL,121.0,563.87,59.92,0.0,623.79
2923,3241,2016-01-28T14:15:14.000Z,95.0,29.0,NULL,124.0,474.05,217.21,0.0,691.26
2924,3241,2016-03-27T17:14:10.000Z,98.0,33.0,49.0,180.0,489.02,247.17,397.88,1134.07
2925,3241,2016-05-24T12:40:55.000Z,125.0,24.0,27.0,176.0,623.75,179.76,219.24,1022.75
2926,3241,2016-06-23T23:22:09.000Z,78.0,39.0,51.0,168.0,389.22,292.11,414.12,1095.45
2927,3241,2016-07-23T08:48:06.000Z,109.0,15.0,23.0,147.0,543.91,112.35,186.76,843.02
2928,3241,2016-08-21T05:54:43.000Z,43.0,41.0,35.0,119.0,214.57,307.09,284.2,805.86
2929,3241,2016-09-19T19:13:35.000Z,126.0,NULL,196.0,322.0,628.74,0.0,1591.52,2220.26
2930,3241,2016-11-17T21:39:37.000Z,91.0,33.0,22.0,146.0,454.09,247.17,178.64,879.9
2931,3241,2016-12-17T06:07:58.000Z,80.0,8.0,NULL,88.0,399.2,59.92,0.0,459.12
2932,3251,2013-12-06T13:17:25.000Z,281.0,39.0,47.0,367.0,1402.19,292.11,381.64,2075.94
2933,3251,2014-01-05T05:52:57.000Z,302.0,42.0,26.0,370.0,1506.98,314.58,211.12,2032.68
2934,3251,2014-02-03T07:13:06.000Z,611.0,NULL,24.0,635.0,3048.89,0.0,194.88,3243.77
2935,3251,2014-03-04T22:37:28.000Z,291.0,37.0,NULL,328.0,1452.09,277.13,0.0,1729.22
2936,3251,2014-04-02T18:55:19.000Z,264.0,NULL,NULL,264.0,1317.36,0.0,0.0,1317.36
2937,3251,2014-05-01T03:08:51.000Z,297.0,27.0,NULL,324.0,1482.03,202.23,0.0,1684.26
2938,3251,2014-05-31T06:19:14.000Z,307.0,32.0,17.0,356.0,1531.93,239.68,138.04,1909.65
2939,3251,2014-06-29T13:00:00.000Z,307.0,39.0,6.0,352.0,1531.93,292.11,48.72,1872.76
2940,3251,2014-07-29T21:20:29.000Z,313.0,21.0,4.0,338.0,1561.87,157.29,32.48,1751.64
2941,3251,2014-08-28T08:59:47.000Z,319.0,31.0,14.0,364.0,1591.81,232.19,113.68,1937.68
2942,3251,2014-09-26T15:48:53.000Z,307.0,28.0,NULL,335.0,1531.93,209.72,0.0,1741.65
2943,3251,2014-10-25T23:21:26.000Z,284.0,NULL,14.0,298.0,1417.16,0.0,113.68,1530.84
2944,3251,2014-11-23T09:16:50.000Z,344.0,28.0,19.0,391.0,1716.56,209.72,154.28,2080.56
2945,3251,2014-12-23T08:47:28.000Z,262.0,26.0,14.0,302.0,1307.38,194.74,113.68,1615.8
2946,3251,2015-01-21T15:55:09.000Z,256.0,42.0,23.0,321.0,1277.44,314.58,186.76,1778.78
2947,3251,2015-02-19T18:07:57.000Z,291.0,13.0,74.0,378.0,1452.09,97.37,600.88,2150.34
2948,3251,2015-03-21T06:53:55.000Z,289.0,39.0,NULL,328.0,1442.11,292.11,0.0,1734.22
2949,3251,2015-04-20T01:36:08.000Z,10.0,32.0,22.0,64.0,49.9,239.68,178.64,468.22
2950,3251,2015-05-20T03:51:09.000Z,315.0,NULL,39.0,354.0,1571.85,0.0,316.68,1888.53
2951,3251,2015-06-18T13:34:48.000Z,303.0,89.0,24.0,416.0,1511.97,666.61,194.88,2373.46
2952,3251,2015-07-17T09:34:25.000Z,282.0,53.0,65.0,400.0,1407.18,396.97,527.8,2331.95
2953,3251,2015-08-15T18:02:01.000Z,296.0,24.0,23.0,343.0,1477.04,179.76,186.76,1843.56
2954,3251,2015-09-13T12:04:34.000Z,339.0,21.0,26.0,386.0,1691.61,157.29,211.12,2060.02
2955,3251,2015-10-13T14:15:39.000Z,285.0,32.0,3.0,320.0,1422.15,239.68,24.36,1686.19
2956,3251,2015-11-11T20:55:55.000Z,283.0,79.0,34.0,396.0,1412.17,591.71,276.08,2279.96
2957,3261,2014-09-18T11:29:23.000Z,497.0,NULL,10.0,507.0,2480.03,0.0,81.2,2561.23
2958,3261,2014-10-18T04:28:54.000Z,476.0,NULL,12.0,488.0,2375.24,0.0,97.44,2472.68
2959,3261,2014-11-17T19:22:39.000Z,503.0,11.0,12.0,526.0,2509.97,82.39,97.44,2689.8
2960,3261,2014-12-17T10:55:10.000Z,516.0,16.0,10.0,542.0,2574.84,119.84,81.2,2775.88
2961,3261,2015-01-16T21:44:52.000Z,531.0,NULL,NULL,531.0,2649.69,0.0,0.0,2649.69
2962,3261,2015-02-15T15:12:23.000Z,510.0,17.0,12.0,539.0,2544.9,127.33,97.44,2769.67
2963,3261,2015-03-17T11:08:54.000Z,507.0,NULL,NULL,507.0,2529.93,0.0,0.0,2529.93
2964,3261,2015-04-16T13:22:49.000Z,515.0,11.0,13.0,539.0,2569.85,82.39,105.56,2757.8
2965,3261,2015-05-15T20:29:08.000Z,490.0,18.0,10.0,518.0,2445.1,134.82,81.2,2661.12
2966,3261,2015-06-13T07:28:25.000Z,517.0,6.0,17.0,540.0,2579.83,44.94,138.04,2762.81
2967,3261,2015-07-13T23:50:59.000Z,504.0,1.0,30.0,535.0,2514.96,7.49,243.6,2766.05
2968,3261,2015-08-11T09:37:29.000Z,475.0,7.0,2.0,484.0,2370.25,52.43,16.24,2438.92
2969,3261,2015-09-10T05:26:51.000Z,488.0,4.0,14.0,506.0,2435.12,29.96,113.68,2578.76
2970,3261,2015-10-09T22:00:54.000Z,482.0,11.0,2.0,495.0,2405.18,82.39,16.24,2503.81
2971,3261,2015-11-07T20:23:28.000Z,501.0,NULL,21.0,522.0,2499.99,0.0,170.52,2670.51
2972,3261,2015-12-07T05:13:48.000Z,485.0,43.0,27.0,555.0,2420.15,322.07,219.24,2961.46
2973,3261,2016-01-05T08:40:54.000Z,467.0,5.0,17.0,489.0,2330.33,37.45,138.04,2505.82
2974,3261,2016-02-03T22:55:48.000Z,494.0,17.0,15.0,526.0,2465.06,127.33,121.8,2714.19
2975,3261,2016-03-03T22:55:03.000Z,497.0,84.0,NULL,581.0,2480.03,629.16,0.0,3109.19
2976,3261,2016-04-01T17:48:14.000Z,504.0,NULL,12.0,516.0,2514.96,0.0,97.44,2612.4
2977,3261,2016-04-30T06:04:59.000Z,500.0,NULL,NULL,500.0,2495.0,0.0,0.0,2495.0
2978,3261,2016-05-29T05:35:51.000Z,497.0,8.0,31.0,536.0,2480.03,59.92,251.72,2791.67
2979,3261,2016-06-28T22:30:08.000Z,507.0,17.0,11.0,535.0,2529.93,127.33,89.32,2746.58
2980,3261,2016-07-28T14:32:27.000Z,494.0,54.0,3.0,551.0,2465.06,404.46,24.36,2893.88
2981,3261,2016-08-27T02:48:24.000Z,509.0,7.0,NULL,516.0,2539.91,52.43,0.0,2592.34
2982,3261,2016-09-25T17:19:00.000Z,496.0,8.0,NULL,504.0,2475.04,59.92,0.0,2534.96
2983,3261,2016-10-25T12:33:44.000Z,504.0,NULL,4.0,508.0,2514.96,0.0,32.48,2547.44
2984,3261,2016-11-24T09:32:03.000Z,492.0,NULL,6.0,498.0,2455.08,0.0,48.72,2503.8
2985,3261,2016-12-23T18:50:10.000Z,554.0,13.0,34.0,601.0,2764.46,97.37,276.08,3137.91
2986,3271,2016-03-07T22:24:42.000Z,NULL,10.0,38.0,48.0,0.0,74.9,308.56,383.46
2987,3271,2016-04-06T18:58:27.000Z,196.0,14.0,12.0,222.0,978.04,104.86,97.44,1180.34
2988,3271,2016-05-06T16:19:43.000Z,169.0,21.0,11.0,201.0,843.31,157.29,89.32,1089.92
2989,3281,2016-10-15T22:48:07.000Z,340.0,NULL,NULL,340.0,1696.6,0.0,0.0,1696.6
2990,3291,2016-04-17T18:30:06.000Z,105.0,40.0,286.0,431.0,523.95,299.6,2322.32,3145.87
2991,3291,2016-05-16T02:17:16.000Z,105.0,1.0,36.0,142.0,523.95,7.49,292.32,823.76
2992,3291,2016-06-14T14:59:09.000Z,94.0,34.0,13.0,141.0,469.06,254.66,105.56,829.28
2993,3291,2016-07-13T22:48:38.000Z,107.0,33.0,33.0,173.0,533.93,247.17,267.96,1049.06
2994,3291,2016-08-11T05:46:55.000Z,100.0,25.0,16.0,141.0,499.0,187.25,129.92,816.17
2995,3291,2016-09-10T22:28:52.000Z,102.0,29.0,76.0,207.0,508.98,217.21,617.12,1343.31
2996,3291,2016-10-10T22:54:55.000Z,109.0,NULL,41.0,150.0,543.91,0.0,332.92,876.83
2997,3291,2016-11-09T18:09:43.000Z,69.0,29.0,NULL,98.0,344.31,217.21,0.0,561.52
2998,3291,2016-12-09T20:43:20.000Z,95.0,12.0,38.0,145.0,474.05,89.88,308.56,872.49
2999,3301,2016-02-09T07:32:47.000Z,112.0,22.0,NULL,134.0,558.88,164.78,0.0,723.66
3000,3301,2016-03-09T14:38:49.000Z,118.0,43.0,31.0,192.0,588.82,322.07,251.72,1162.61
3001,3311,2015-09-02T03:06:00.000Z,524.0,35.0,NULL,559.0,2614.76,262.15,0.0,2876.91
3002,3311,2015-10-01T20:15:25.000Z,503.0,43.0,NULL,546.0,2509.97,322.07,0.0,2832.04
3003,3311,2015-10-30T09:55:17.000Z,495.0,13.0,NULL,508.0,2470.05,97.37,0.0,2567.42
3004,3311,2015-11-28T14:28:03.000Z,496.0,NULL,21.0,517.0,2475.04,0.0,170.52,2645.56
3005,3311,2015-12-28T09:44:55.000Z,504.0,23.0,92.0,619.0,2514.96,172.27,747.04,3434.27
3006,3311,2016-01-27T20:09:08.000Z,515.0,21.0,5.0,541.0,2569.85,157.29,40.6,2767.74
3007,3311,2016-02-26T05:02:32.000Z,496.0,20.0,10.0,526.0,2475.04,149.8,81.2,2706.04
3008,3311,2016-03-26T10:12:12.000Z,512.0,NULL,234.0,746.0,2554.88,0.0,1900.08,4454.96
3009,3311,2016-04-25T13:11:41.000Z,528.0,15.0,NULL,543.0,2634.72,112.35,0.0,2747.07
3010,3311,2016-05-24T04:09:14.000Z,526.0,1.0,31.0,558.0,2624.74,7.49,251.72,2883.95
3011,3311,2016-06-23T07:07:17.000Z,509.0,11.0,42.0,562.0,2539.91,82.39,341.04,2963.34
3012,3311,2016-07-23T16:10:22.000Z,458.0,71.0,10.0,539.0,2285.42,531.79,81.2,2898.41
3013,3311,2016-08-21T03:11:36.000Z,758.0,NULL,NULL,758.0,3782.42,0.0,0.0,3782.42
3014,3311,2016-09-20T05:17:41.000Z,510.0,NULL,NULL,510.0,2544.9,0.0,0.0,2544.9
3015,3311,2016-10-19T14:16:22.000Z,504.0,8.0,14.0,526.0,2514.96,59.92,113.68,2688.56
3016,3311,2016-11-17T17:51:58.000Z,481.0,8.0,6.0,495.0,2400.19,59.92,48.72,2508.83
3017,3311,2016-12-17T01:56:38.000Z,603.0,6.0,NULL,609.0,3008.97,44.94,0.0,3053.91
3018,3321,2015-08-05T02:11:25.000Z,153.0,10.0,NULL,163.0,763.47,74.9,0.0,838.37
3019,3321,2015-09-03T19:21:40.000Z,148.0,NULL,16.0,164.0,738.52,0.0,129.92,868.44
3020,3321,2015-10-02T08:12:03.000Z,138.0,16.0,5.0,159.0,688.62,119.84,40.6,849.06
3021,3321,2015-11-01T18:22:40.000Z,141.0,NULL,26.0,167.0,703.59,0.0,211.12,914.71
3022,3321,2015-12-01T03:20:20.000Z,498.0,NULL,15.0,513.0,2485.02,0.0,121.8,2606.82
3023,3321,2015-12-31T15:12:41.000Z,142.0,19.0,3.0,164.0,708.58,142.31,24.36,875.25
3024,3321,2016-01-30T04:13:15.000Z,167.0,38.0,NULL,205.0,833.33,284.62,0.0,1117.95
3025,3321,2016-02-28T01:02:06.000Z,156.0,NULL,NULL,156.0,778.44,0.0,0.0,778.44
3026,3321,2016-03-29T05:25:35.000Z,146.0,NULL,NULL,146.0,728.54,0.0,0.0,728.54
3027,3321,2016-04-28T12:58:53.000Z,117.0,23.0,5.0,145.0,583.83,172.27,40.6,796.7
3028,3321,2016-05-28T02:34:20.000Z,104.0,15.0,NULL,119.0,518.96,112.35,0.0,631.31
3029,3321,2016-06-26T07:09:03.000Z,160.0,92.0,NULL,252.0,798.4,689.08,0.0,1487.48
3030,3321,2016-07-25T04:08:40.000Z,318.0,1.0,24.0,343.0,1586.82,7.49,194.88,1789.19
3031,3321,2016-08-23T09:57:37.000Z,154.0,NULL,8.0,162.0,768.46,0.0,64.96,833.42
3032,3321,2016-09-21T12:31:07.000Z,129.0,NULL,8.0,137.0,643.71,0.0,64.96,708.67
3033,3321,2016-10-20T19:49:52.000Z,152.0,12.0,NULL,164.0,758.48,89.88,0.0,848.36
3034,3331,2016-11-04T21:56:53.000Z,99.0,30.0,25.0,154.0,494.01,224.7,203.0,921.71
3035,3331,2016-12-04T02:30:47.000Z,98.0,36.0,41.0,175.0,489.02,269.64,332.92,1091.58
3036,3341,2016-04-04T23:05:29.000Z,253.0,28.0,15.0,296.0,1262.47,209.72,121.8,1593.99
3037,3341,2016-05-03T03:26:51.000Z,297.0,38.0,6.0,341.0,1482.03,284.62,48.72,1815.37
3038,3341,2016-06-02T00:41:26.000Z,296.0,86.0,27.0,409.0,1477.04,644.14,219.24,2340.42
3039,3341,2016-07-01T10:04:41.000Z,290.0,NULL,40.0,330.0,1447.1,0.0,324.8,1771.9
3040,3341,2016-07-30T02:10:36.000Z,274.0,24.0,NULL,298.0,1367.26,179.76,0.0,1547.02
3041,3341,2016-08-29T15:09:17.000Z,300.0,59.0,NULL,359.0,1497.0,441.91,0.0,1938.91
3042,3341,2016-09-28T02:09:52.000Z,290.0,31.0,21.0,342.0,1447.1,232.19,170.52,1849.81
3043,3341,2016-10-28T19:32:31.000Z,308.0,22.0,NULL,330.0,1536.92,164.78,0.0,1701.7
3044,3341,2016-11-26T06:31:57.000Z,267.0,26.0,42.0,335.0,1332.33,194.74,341.04,1868.11
3045,3341,2016-12-26T05:54:34.000Z,NULL,NULL,11.0,11.0,0.0,0.0,89.32,89.32
3046,3351,2016-09-29T04:04:18.000Z,490.0,34.0,169.0,693.0,2445.1,254.66,1372.28,4072.04
3047,3351,2016-10-28T06:40:16.000Z,483.0,NULL,NULL,483.0,2410.17,0.0,0.0,2410.17
3048,3351,2016-11-26T16:01:31.000Z,520.0,114.0,4.0,638.0,2594.8,853.86,32.48,3481.14
3049,3351,2016-12-25T14:34:54.000Z,469.0,38.0,NULL,507.0,2340.31,284.62,0.0,2624.93
3050,3361,2016-06-21T05:02:33.000Z,495.0,10.0,NULL,505.0,2470.05,74.9,0.0,2544.95
3051,3361,2016-07-20T05:36:42.000Z,509.0,NULL,11.0,520.0,2539.91,0.0,89.32,2629.23
3052,3361,2016-08-19T16:04:11.000Z,480.0,3.0,6.0,489.0,2395.2,22.47,48.72,2466.39
3053,3361,2016-09-18T12:20:24.000Z,464.0,100.0,NULL,564.0,2315.36,749.0,0.0,3064.36
3054,3361,2016-10-17T07:32:09.000Z,507.0,15.0,9.0,531.0,2529.93,112.35,73.08,2715.36
3055,3361,2016-11-15T09:29:55.000Z,507.0,NULL,11.0,518.0,2529.93,0.0,89.32,2619.25
3056,3361,2016-12-14T23:46:15.000Z,533.0,17.0,37.0,587.0,2659.67,127.33,300.44,3087.44
3057,3371,2013-12-31T02:04:00.000Z,79.0,75.0,14.0,168.0,394.21,561.75,113.68,1069.64
3058,3381,2016-05-30T02:17:21.000Z,122.0,13.0,562.0,697.0,608.78,97.37,4563.44,5269.59
3059,3381,2016-06-29T07:35:18.000Z,81.0,30.0,13.0,124.0,404.19,224.7,105.56,734.45
3060,3381,2016-07-29T13:45:26.000Z,93.0,30.0,83.0,206.0,464.07,224.7,673.96,1362.73
3061,3381,2016-08-27T04:58:32.000Z,97.0,26.0,28.0,151.0,484.03,194.74,227.36,906.13
3062,3391,2016-05-28T12:14:24.000Z,309.0,41.0,59.0,409.0,1541.91,307.09,479.08,2328.08
3063,3391,2016-06-26T06:57:03.000Z,257.0,1911.0,20.0,2188.0,1282.43,14313.39,162.4,15758.22
3064,3391,2016-07-25T04:46:35.000Z,288.0,38.0,47.0,373.0,1437.12,284.62,381.64,2103.38
3065,3391,2016-08-24T15:31:28.000Z,303.0,56.0,24.0,383.0,1511.97,419.44,194.88,2126.29
3066,3391,2016-09-22T09:14:32.000Z,321.0,28.0,NULL,349.0,1601.79,209.72,0.0,1811.51
3067,3391,2016-10-21T12:25:06.000Z,309.0,167.0,8.0,484.0,1541.91,1250.83,64.96,2857.7
3068,3391,2016-11-19T03:48:16.000Z,297.0,34.0,5.0,336.0,1482.03,254.66,40.6,1777.29
3069,3391,2016-12-18T17:08:52.000Z,292.0,27.0,20.0,339.0,1457.08,202.23,162.4,1821.71
3070,3401,2016-12-28T23:21:08.000Z,116.0,41.0,28.0,185.0,578.84,307.09,227.36,1113.29
3071,3411,2013-12-13T17:58:50.000Z,315.0,71.0,NULL,386.0,1571.85,531.79,0.0,2103.64
3072,3411,2014-01-11T12:07:51.000Z,296.0,4.0,NULL,300.0,1477.04,29.96,0.0,1507.0
3073,3411,2014-02-09T15:23:44.000Z,299.0,NULL,34.0,333.0,1492.01,0.0,276.08,1768.09
3074,3411,2014-03-11T04:28:28.000Z,298.0,NULL,12.0,310.0,1487.02,0.0,97.44,1584.46
3075,3411,2014-04-09T18:44:32.000Z,211.0,11.0,NULL,222.0,1052.89,82.39,0.0,1135.28
3076,3411,2014-05-08T17:20:42.000Z,281.0,3.0,41.0,325.0,1402.19,22.47,332.92,1757.58
3077,3411,2014-06-06T03:42:29.000Z,287.0,7.0,25.0,319.0,1432.13,52.43,203.0,1687.56
3078,3411,2014-07-06T01:47:00.000Z,287.0,NULL,16.0,303.0,1432.13,0.0,129.92,1562.05
3079,3411,2014-08-05T11:57:08.000Z,300.0,116.0,45.0,461.0,1497.0,868.84,365.4,2731.24
3080,3411,2014-09-03T10:36:10.000Z,286.0,26.0,44.0,356.0,1427.14,194.74,357.28,1979.16
3081,3411,2014-10-03T19:49:33.000Z,303.0,33.0,30.0,366.0,1511.97,247.17,243.6,2002.74
3082,3411,2014-11-01T11:32:01.000Z,291.0,39.0,21.0,351.0,1452.09,292.11,170.52,1914.72
3083,3411,2014-11-30T13:00:31.000Z,289.0,51.0,50.0,390.0,1442.11,381.99,406.0,2230.1
3084,3411,2014-12-29T06:34:35.000Z,286.0,12.0,22.0,320.0,1427.14,89.88,178.64,1695.66
3085,3411,2015-01-28T07:13:56.000Z,294.0,30.0,10.0,334.0,1467.06,224.7,81.2,1772.96
3086,3411,2015-02-27T02:01:29.000Z,304.0,33.0,76.0,413.0,1516.96,247.17,617.12,2381.25
3087,3411,2015-03-28T14:09:23.000Z,308.0,71.0,66.0,445.0,1536.92,531.79,535.92,2604.63
3088,3411,2015-04-27T08:40:53.000Z,304.0,NULL,22.0,326.0,1516.96,0.0,178.64,1695.6
3089,3411,2015-05-26T13:22:57.000Z,303.0,18.0,15.0,336.0,1511.97,134.82,121.8,1768.59
3090,3411,2015-06-24T21:56:00.000Z,300.0,21.0,10.0,331.0,1497.0,157.29,81.2,1735.49
3091,3411,2015-07-23T00:40:49.000Z,382.0,NULL,43.0,425.0,1906.18,0.0,349.16,2255.34
3092,3411,2015-08-22T20:43:28.000Z,301.0,55.0,NULL,356.0,1501.99,411.95,0.0,1913.94
3093,3411,2015-09-21T05:54:35.000Z,150.0,57.0,NULL,207.0,748.5,426.93,0.0,1175.43
3094,3411,2015-10-21T04:17:11.000Z,289.0,29.0,32.0,350.0,1442.11,217.21,259.84,1919.16
3095,3411,2015-11-20T13:30:12.000Z,279.0,61.0,77.0,417.0,1392.21,456.89,625.24,2474.34
3096,3411,2015-12-19T22:39:04.000Z,284.0,23.0,NULL,307.0,1417.16,172.27,0.0,1589.43
3097,3411,2016-01-17T00:23:52.000Z,313.0,113.0,NULL,426.0,1561.87,846.37,0.0,2408.24
3098,3411,2016-02-15T20:08:13.000Z,284.0,NULL,NULL,284.0,1417.16,0.0,0.0,1417.16
3099,3411,2016-03-15T03:34:00.000Z,253.0,34.0,17.0,304.0,1262.47,254.66,138.04,1655.17
3100,3411,2016-04-13T15:02:52.000Z,304.0,21.0,NULL,325.0,1516.96,157.29,0.0,1674.25
3101,3411,2016-05-13T17:54:11.000Z,306.0,19.0,15.0,340.0,1526.94,142.31,121.8,1791.05
3102,3411,2016-06-11T15:08:42.000Z,295.0,NULL,15.0,310.0,1472.05,0.0,121.8,1593.85
3103,3411,2016-07-11T21:11:51.000Z,306.0,33.0,6.0,345.0,1526.94,247.17,48.72,1822.83
3104,3411,2016-08-09T06:16:03.000Z,295.0,86.0,NULL,381.0,1472.05,644.14,0.0,2116.19
3105,3411,2016-09-08T16:44:19.000Z,313.0,37.0,14.0,364.0,1561.87,277.13,113.68,1952.68
3106,3411,2016-10-08T17:28:42.000Z,300.0,40.0,4.0,344.0,1497.0,299.6,32.48,1829.08
3107,3411,2016-11-07T07:16:49.000Z,297.0,NULL,67.0,364.0,1482.03,0.0,544.04,2026.07
3108,3411,2016-12-07T00:43:34.000Z,256.0,28.0,NULL,284.0,1277.44,209.72,0.0,1487.16
3109,3421,2016-01-09T09:22:45.000Z,312.0,254.0,6.0,572.0,1556.88,1902.46,48.72,3508.06
3110,3421,2016-02-07T00:25:17.000Z,296.0,8.0,46.0,350.0,1477.04,59.92,373.52,1910.48
3111,3421,2016-03-08T01:32:53.000Z,289.0,51.0,32.0,372.0,1442.11,381.99,259.84,2083.94
3112,3421,2016-04-07T06:13:26.000Z,300.0,NULL,44.0,344.0,1497.0,0.0,357.28,1854.28
3113,3421,2016-05-06T04:26:14.000Z,254.0,33.0,14.0,301.0,1267.46,247.17,113.68,1628.31
3114,3421,2016-06-04T02:57:29.000Z,300.0,20.0,25.0,345.0,1497.0,149.8,203.0,1849.8
3115,3421,2016-07-03T12:37:51.000Z,290.0,78.0,NULL,368.0,1447.1,584.22,0.0,2031.32
3116,3421,2016-08-01T11:56:17.000Z,320.0,30.0,7.0,357.0,1596.8,224.7,56.84,1878.34
3117,3421,2016-08-31T06:42:23.000Z,295.0,17.0,26.0,338.0,1472.05,127.33,211.12,1810.5
3118,3421,2016-09-30T16:14:56.000Z,237.0,14.0,NULL,251.0,1182.63,104.86,0.0,1287.49
3119,3421,2016-10-30T09:34:47.000Z,288.0,NULL,NULL,288.0,1437.12,0.0,0.0,1437.12
3120,3421,2016-11-28T20:52:27.000Z,274.0,48.0,24.0,346.0,1367.26,359.52,194.88,1921.66
3121,3421,2016-12-28T12:55:38.000Z,372.0,NULL,24.0,396.0,1856.28,0.0,194.88,2051.16
3122,3431,2013-12-06T12:57:41.000Z,308.0,25.0,33.0,366.0,1536.92,187.25,267.96,1992.13
3123,3431,2014-01-04T08:46:51.000Z,327.0,80.0,9.0,416.0,1631.73,599.2,73.08,2304.01
3124,3431,2014-02-03T13:25:28.000Z,294.0,35.0,22.0,351.0,1467.06,262.15,178.64,1907.85
3125,3431,2014-03-04T19:04:27.000Z,285.0,32.0,NULL,317.0,1422.15,239.68,0.0,1661.83
3126,3431,2014-04-03T01:25:23.000Z,281.0,30.0,19.0,330.0,1402.19,224.7,154.28,1781.17
3127,3431,2014-05-03T06:19:37.000Z,313.0,42.0,25.0,380.0,1561.87,314.58,203.0,2079.45
3128,3431,2014-06-02T18:50:30.000Z,290.0,24.0,26.0,340.0,1447.1,179.76,211.12,1837.98
3129,3431,2014-07-02T09:40:10.000Z,275.0,20.0,32.0,327.0,1372.25,149.8,259.84,1781.89
3130,3431,2014-08-01T21:04:13.000Z,94.0,34.0,33.0,161.0,469.06,254.66,267.96,991.68
3131,3431,2014-08-30T17:40:56.000Z,297.0,34.0,87.0,418.0,1482.03,254.66,706.44,2443.13
3132,3431,2014-09-28T19:17:50.000Z,288.0,19.0,14.0,321.0,1437.12,142.31,113.68,1693.11
3133,3431,2014-10-27T14:36:45.000Z,286.0,16.0,9.0,311.0,1427.14,119.84,73.08,1620.06
3134,3431,2014-11-26T18:57:47.000Z,478.0,25.0,11.0,514.0,2385.22,187.25,89.32,2661.79
3135,3431,2014-12-25T16:19:32.000Z,327.0,17.0,26.0,370.0,1631.73,127.33,211.12,1970.18
3136,3431,2015-01-23T04:37:52.000Z,290.0,37.0,37.0,364.0,1447.1,277.13,300.44,2024.67
3137,3431,2015-02-21T10:42:51.000Z,308.0,87.0,12.0,407.0,1536.92,651.63,97.44,2285.99
3138,3431,2015-04-21T20:41:32.000Z,330.0,NULL,5.0,335.0,1646.7,0.0,40.6,1687.3
3139,3431,2015-05-20T10:49:24.000Z,472.0,NULL,33.0,505.0,2355.28,0.0,267.96,2623.24
3140,3431,2015-06-18T04:20:23.000Z,292.0,6.0,39.0,337.0,1457.08,44.94,316.68,1818.7
3141,3431,2015-07-17T20:22:16.000Z,240.0,31.0,15.0,286.0,1197.6,232.19,121.8,1551.59
3142,3431,2015-08-16T03:17:31.000Z,328.0,38.0,40.0,406.0,1636.72,284.62,324.8,2246.14
3143,3431,2015-09-15T17:26:03.000Z,310.0,NULL,22.0,332.0,1546.9,0.0,178.64,1725.54
3144,3431,2015-10-15T19:59:52.000Z,276.0,91.0,3.0,370.0,1377.24,681.59,24.36,2083.19
3145,3431,2015-11-13T02:58:52.000Z,320.0,109.0,1.0,430.0,1596.8,816.41,8.12,2421.33
3146,3431,2015-12-13T04:21:32.000Z,301.0,32.0,NULL,333.0,1501.99,239.68,0.0,1741.67
3147,3431,2016-01-12T16:38:10.000Z,303.0,26.0,NULL,329.0,1511.97,194.74,0.0,1706.71
3148,3431,2016-02-10T09:56:32.000Z,309.0,22.0,NULL,331.0,1541.91,164.78,0.0,1706.69
3149,3431,2016-03-10T16:01:51.000Z,337.0,15.0,42.0,394.0,1681.63,112.35,341.04,2135.02
3150,3431,2016-04-09T16:53:00.000Z,297.0,27.0,21.0,345.0,1482.03,202.23,170.52,1854.78
3151,3431,2016-05-08T12:46:29.000Z,318.0,10.0,13.0,341.0,1586.82,74.9,105.56,1767.28
3152,3431,2016-06-07T16:36:36.000Z,290.0,19.0,46.0,355.0,1447.1,142.31,373.52,1962.93
3153,3431,2016-07-07T06:00:31.000Z,287.0,36.0,2.0,325.0,1432.13,269.64,16.24,1718.01
3154,3431,2016-08-05T03:20:07.000Z,303.0,14.0,41.0,358.0,1511.97,104.86,332.92,1949.75
3155,3431,2016-09-04T12:45:27.000Z,294.0,32.0,6.0,332.0,1467.06,239.68,48.72,1755.46
3156,3431,2016-10-04T04:55:24.000Z,264.0,28.0,19.0,311.0,1317.36,209.72,154.28,1681.36
3157,3431,2016-11-03T20:44:49.000Z,298.0,29.0,NULL,327.0,1487.02,217.21,0.0,1704.23
3158,3431,2016-12-03T12:06:35.000Z,326.0,27.0,22.0,375.0,1626.74,202.23,178.64,2007.61
3159,3431,2017-01-01T14:05:39.000Z,302.0,29.0,18.0,349.0,1506.98,217.21,146.16,1870.35
3160,3441,2016-06-25T21:58:17.000Z,467.0,18.0,NULL,485.0,2330.33,134.82,0.0,2465.15
3161,3441,2016-07-25T22:52:46.000Z,501.0,4.0,30.0,535.0,2499.99,29.96,243.6,2773.55
3162,3441,2016-08-23T08:07:12.000Z,510.0,9.0,7.0,526.0,2544.9,67.41,56.84,2669.15
3163,3441,2016-09-22T03:37:16.000Z,515.0,9.0,4.0,528.0,2569.85,67.41,32.48,2669.74
3164,3441,2016-10-22T22:59:18.000Z,509.0,9.0,10.0,528.0,2539.91,67.41,81.2,2688.52
3165,3441,2016-11-21T22:31:00.000Z,481.0,NULL,NULL,481.0,2400.19,0.0,0.0,2400.19
3166,3441,2016-12-20T20:23:14.000Z,487.0,21.0,5.0,513.0,2430.13,157.29,40.6,2628.02
